date,Dir,Spd,Temp,Radiance
2020-01-10 11:00:00,0.34285714285714286,0.087248322,0.8984375,0.44092219
2020-01-10 12:00:00,0.2857142857142857,0.120805369,0.8203125,0.190201729
2020-01-10 13:00:00,0.45714285714285713,0.073825503,0.890625,0.538904899
2020-01-10 14:00:00,0.8,0.067114094,0.8984375,0.414985591
2020-01-10 15:00:00,0.8,0.140939597,0.89453125,0.622478386
2020-01-10 16:00:00,0.8,0.127516779,0.91796875,0.691642651
2020-01-10 17:00:00,0.45714285714285713,0.11409396,0.88671875,0.239193084
2020-01-10 18:00:00,0.37142857142857144,0.093959732,0.87109375,0.146974063
2020-01-10 19:00:00,0.42857142857142855,0.10738255,0.83984375,0.048991354
2020-01-10 20:00:00,0.42857142857142855,0.046979866,0.8203125,0.0
2020-01-11 06:00:00,0.8857142857142857,0.0,0.76953125,0.0
2020-01-11 07:00:00,0.34285714285714286,0.0,0.78515625,0.020172911
2020-01-11 08:00:00,0.3142857142857143,0.040268456,0.80859375,0.080691643
2020-01-11 09:00:00,0.3142857142857143,0.060402685,0.81640625,0.121037464
2020-01-11 10:00:00,0.3142857142857143,0.067114094,0.83984375,0.201729107
2020-01-11 11:00:00,0.37142857142857144,0.11409396,0.72265625,0.123919308
2020-01-11 12:00:00,0.2571428571428571,0.013422819,0.75,0.11815562
2020-01-11 13:00:00,0.7428571428571429,0.0,0.77734375,0.239193084
2020-01-11 14:00:00,0.7714285714285715,0.040268456,0.81640625,0.360230548
2020-01-11 15:00:00,0.2571428571428571,0.0,0.83203125,0.354466859
2020-01-11 16:00:00,0.34285714285714286,0.067114094,0.8671875,0.492795389
2020-01-11 17:00:00,0.42857142857142855,0.11409396,0.84375,0.371757925
2020-01-11 18:00:00,0.3142857142857143,0.134228188,0.80859375,0.181556196
2020-01-11 19:00:00,0.34285714285714286,0.120805369,0.765625,0.023054755
2020-01-11 20:00:00,0.3142857142857143,0.100671141,0.7578125,0.0
2020-01-12 06:00:00,0.05714285714285714,0.0,0.72265625,0.0
2020-01-12 07:00:00,0.2857142857142857,0.0,0.73046875,0.037463977
2020-01-12 08:00:00,0.2857142857142857,0.046979866,0.796875,0.201729107
2020-01-12 09:00:00,0.37142857142857144,0.087248322,0.74609375,0.178674352
2020-01-12 10:00:00,0.42857142857142855,0.0738255035,0.81640625,0.328530259
2020-01-12 11:00:00,0.42857142857142855,0.060402685,0.83984375,0.354466859
2020-01-12 12:00:00,0.45714285714285713,0.140939597,0.78515625,0.567723343
2020-01-12 13:00:00,0.42857142857142855,0.060402685,0.890625,0.731988473
2020-01-12 14:00:00,0.37142857142857144,0.093959732,0.90234375,0.832853026
2020-01-12 15:00:00,0.37142857142857144,0.161073826,0.81640625,0.518731988
2020-01-12 16:00:00,0.4,0.120805369,0.78515625,0.21037464
2020-01-12 17:00:00,0.2,0.046979866,0.75,0.112391931
2020-01-12 18:00:00,0.2857142857142857,0.100671141,0.75,0.089337176
2020-01-12 19:00:00,0.2857142857142857,0.080536913,0.7578125,0.020172911
2020-01-12 20:00:00,0.3142857142857143,0.120805369,0.76171875,0.0
2020-01-13 06:00:00,0.2857142857142857,0.140939597,0.73046875,0.0
2020-01-13 07:00:00,0.2857142857142857,0.147651007,0.75390625,0.031700288
2020-01-13 08:00:00,0.2857142857142857,0.067114094,0.796875,0.135446686
2020-01-13 09:00:00,0.3142857142857143,0.073825503,0.87890625,0.432276657
2020-01-13 10:00:00,0.08571428571428572,0.09060402649999999,0.73046875,0.123919308
2020-01-13 11:00:00,0.08571428571428572,0.10738255,0.76953125,0.161383285
2020-01-13 12:00:00,0.17142857142857143,0.093959732,0.8125,0.308357349
2020-01-13 13:00:00,0.2857142857142857,0.026845638,0.8046875,0.204610951
2020-01-13 14:00:00,0.2857142857142857,0.033557047,0.77734375,0.204610951
2020-01-13 15:00:00,0.8,0.026845638,0.76171875,0.152737752
2020-01-13 16:00:00,0.11428571428571428,0.053691275,0.7734375,0.13832853
2020-01-13 17:00:00,0.3142857142857143,0.087248322,0.78515625,0.172910663
2020-01-13 18:00:00,0.2857142857142857,0.093959732,0.76953125,0.063400576
2020-01-13 19:00:00,0.3142857142857143,0.161073826,0.75390625,0.017291066
2020-01-13 20:00:00,0.3142857142857143,0.147651007,0.75,0.0
2020-01-14 06:00:00,0.3142857142857143,0.10738255,0.73828125,0.0
2020-01-14 07:00:00,0.3142857142857143,0.060402685,0.76953125,0.048991354
2020-01-14 08:00:00,0.3142857142857143,0.093959732,0.85546875,0.239193084
2020-01-14 09:00:00,0.3142857142857143,0.080536913,0.90234375,0.463976945
2020-01-14 10:00:00,0.37142857142857144,0.060402685,0.9453125,0.691642651
2020-01-14 11:00:00,0.4,0.040268456,0.89453125,0.680115274
2020-01-14 12:00:00,0.7714285714285715,0.10738255,0.91015625,0.461095101
2020-01-14 13:00:00,0.7714285714285715,0.053691275,0.87109375,0.259365994
2020-01-14 14:00:00,0.7428571428571429,0.046979866,0.89453125,0.331412104
2020-01-14 15:00:00,0.7428571428571429,0.080536913,0.90625,0.30259366
2020-01-14 16:00:00,0.7714285714285715,0.087248322,0.91796875,0.42074928
2020-01-14 17:00:00,0.7428571428571429,0.11409396,0.90234375,0.377521614
2020-01-14 18:00:00,0.8,0.087248322,0.875,0.172910663
2020-01-14 19:00:00,0.8,0.087248322,0.83984375,0.028818444
2020-01-14 20:00:00,0.8,0.067114094,0.828125,0.0
2020-01-15 06:00:00,0.45714285714285713,0.0,0.79296875,0.0
2020-01-15 07:00:00,0.0,0.0,0.828125,0.037463977
2020-01-15 08:00:00,1.0,0.033557047,0.8515625,0.129682997
2020-01-15 09:00:00,0.08571428571428572,0.053691275,0.8984375,0.354466859
2020-01-15 10:00:00,0.2,0.140939597,0.93359375,0.46685879
2020-01-15 11:00:00,0.11428571428571428,0.174496644,0.94921875,0.714697406
